"";"NDepto";"NMpio";"PP";"ZZ";"Npuesto";"num_mesas";"num_votos"
"10630";"TOLIMA";"LERIDA";"00";0;"PUESTO CABECERA MUNICIPAL";37;6010
"10631";"TOLIMA";"LERIDA";"01";99;"DELICIAS";2;242
"10632";"TOLIMA";"LERIDA";"04";99;"IGUASITOS";2;300
"10633";"TOLIMA";"LERIDA";"05";99;"LA SIERRA";3;440
"10634";"TOLIMA";"LERIDA";"09";99;"PADILLA";2;205
"10635";"TOLIMA";"LIBANO";"01";1;"COLEGIO NUESTRA SEÑORA DEL CAR";16;2549
"10636";"TOLIMA";"LIBANO";"01";2;"ESCUELA HERACLIO LASTRA";10;1486
"10637";"TOLIMA";"LIBANO";"01";90;"COLEGIO NOCTURNO ALICIA VELEZ";10;2194
"10638";"TOLIMA";"LIBANO";"01";98;"CARCEL MUNICIPAL";1;22
"10639";"TOLIMA";"LIBANO";"02";1;"COLEGIO COMERCIAL";18;2942
"10640";"TOLIMA";"LIBANO";"02";2;"ESCUELA BLANCA SAENZ";15;2133
"10641";"TOLIMA";"LIBANO";"05";99;"EL CONVENIO";8;1156
"10642";"TOLIMA";"LIBANO";"17";99;"TIERRADENTRO";3;334
"10643";"TOLIMA";"LIBANO";"21";99;"SANTA TERESA";5;585
"10644";"TOLIMA";"LIBANO";"25";99;"SAN FERNANDO";3;401
"10645";"TOLIMA";"MARIQUITA";"01";1;"I.E. GONZALO JIMENEZ DE QUESA";29;4277
"10646";"TOLIMA";"MARIQUITA";"01";2;"ESCUELA SIMON BOLIVAR";16;2187
"10647";"TOLIMA";"MARIQUITA";"01";99;"EL HATILLO";2;294
"10648";"TOLIMA";"MARIQUITA";"02";1;"I.E. MORENO Y ESCANDON";14;2016
"10649";"TOLIMA";"MARIQUITA";"02";2;"COLEGIO ADOLFO KOLPING";20;2384
"10650";"TOLIMA";"MARIQUITA";"03";1;"CASA COMUNAL VILLA DEL SOL";1;72
"10651";"TOLIMA";"MARIQUITA";"03";2;"ESC.SANTA LUCIA";1;169
"10652";"TOLIMA";"MARIQUITA";"05";99;"LA CABAÑA";3;326
"10653";"TOLIMA";"MELGAR";"01";1;"INST.EDUC.TEC.SUMAPAZ SED 1 P";34;6001
"10654";"TOLIMA";"MELGAR";"01";2;"INST.EDUC.TEC.SUMAPAZ SED 17";17;2648
"10655";"TOLIMA";"MELGAR";"01";98;"CARCEL DEL CIRCUITO";1;25
"10656";"TOLIMA";"MELGAR";"02";1;"INST.EDUC.GABRIELA MISTRAL SE";15;2444
"10657";"TOLIMA";"MELGAR";"02";2;"INST.EDUC.TEC.SUMAPAZ SED IV";9;1281
"10658";"TOLIMA";"MELGAR";"08";99;"CUALAMANA";4;690
"10659";"TOLIMA";"MELGAR";"30";99;"CHIMBI";2;217
"10660";"TOLIMA";"MELGAR";"50";99;"INHALY";2;108
"10661";"TOLIMA";"MURILLO";"00";0;"PUESTO CABECERA MUNICIPAL";10;1199
"10662";"TOLIMA";"MURILLO";"24";99;"EL BOSQUE";2;165
"10663";"TOLIMA";"MURILLO";"45";99;"LA ESPERANZA";1;58
"10664";"TOLIMA";"NATAGAIMA";"00";0;"PUESTO CABECERA MUNICIPAL";38;5609
"10665";"TOLIMA";"NATAGAIMA";"01";99;"LA PALMITA";2;371
"10666";"TOLIMA";"NATAGAIMA";"03";99;"MONTEFRIO";1;67
"10667";"TOLIMA";"NATAGAIMA";"04";99;"TAMIRCO";1;91
"10668";"TOLIMA";"NATAGAIMA";"05";99;"VELU";4;801
"10669";"TOLIMA";"ORTEGA";"00";0;"PUESTO CABECERA MUNICIPAL";35;4855
"10670";"TOLIMA";"ORTEGA";"01";99;"GUAIPA";2;224
"10671";"TOLIMA";"ORTEGA";"03";99;"CHAPINERO (BUENOS AIRES)";2;320
"10672";"TOLIMA";"ORTEGA";"04";99;"EL VERGEL";6;1043
"10673";"TOLIMA";"ORTEGA";"05";99;"HORIZONTE";2;292
"10674";"TOLIMA";"ORTEGA";"06";99;"LA BALSA";1;99
"10675";"TOLIMA";"ORTEGA";"07";99;"HATO DE IGLESIA";3;496
"10676";"TOLIMA";"ORTEGA";"08";99;"LA COLORADA";1;178
"10677";"TOLIMA";"ORTEGA";"09";99;"MESA DE ORTEGA";3;350
"10678";"TOLIMA";"ORTEGA";"10";99;"CANALI (CHICALA)";1;166
"10679";"TOLIMA";"ORTEGA";"11";99;"CEDRALES";2;291
"10680";"TOLIMA";"ORTEGA";"12";99;"EL MACO";2;203
"10681";"TOLIMA";"ORTEGA";"13";99;"OLAYA HERRERA";3;493
"10682";"TOLIMA";"ORTEGA";"19";99;"CORAZON DE PERALONZO";2;205
"10683";"TOLIMA";"ORTEGA";"21";99;"GUATAVITA TUA";3;356
"10684";"TOLIMA";"ORTEGA";"28";99;"LOS GUAYABOS";3;580
"10685";"TOLIMA";"ORTEGA";"37";99;"LA SORTIJA";2;234
"10686";"TOLIMA";"ORTEGA";"42";99;"LOS ANDES";1;115
"10687";"TOLIMA";"ORTEGA";"75";99;"PALOMA PERALONSO";3;502
"10688";"TOLIMA";"ORTEGA";"85";99;"SANTUARIO";1;104
"10689";"TOLIMA";"PALOCABILDO";"00";0;"PUESTO CABECERA MUNICIPAL";22;3347
"10690";"TOLIMA";"PIEDRAS";"00";0;"PUESTO CABECERA MUNICIPAL";10;1830
"10691";"TOLIMA";"PIEDRAS";"01";99;"DOIMA";5;910
"10692";"TOLIMA";"PIEDRAS";"15";99;"GUATAQUICITO";1;35
"10693";"TOLIMA";"PIEDRAS";"23";99;"SAN MIGUEL";2;396
"10694";"TOLIMA";"PLANADAS";"00";0;"PUESTO CABECERA MUNICIPAL";40;5191
"10695";"TOLIMA";"PLANADAS";"30";99;"BILBAO";6;747
"10696";"TOLIMA";"PLANADAS";"40";99;"LA ILUSION";2;166
"10697";"TOLIMA";"PLANADAS";"60";99;"GAITANIA";10;1701
"10698";"TOLIMA";"PLANADAS";"70";99;"RIO CLARO";1;29
"10699";"TOLIMA";"PLANADAS";"73";99;"SAN MIGUEL";1;133
"10700";"TOLIMA";"PLANADAS";"75";99;"BRUSELAS";1;48
"10701";"TOLIMA";"PLANADAS";"85";99;"LA ESTRELLA";1;133
"10702";"TOLIMA";"PRADO";"00";0;"PUESTO CABECERA MUNICIPAL";19;3188
"10703";"TOLIMA";"PRADO";"01";99;"ACO";1;41
"10704";"TOLIMA";"PRADO";"13";99;"MONTOSO";3;498
"10705";"TOLIMA";"PRADO";"15";99;"TAFURITO";1;13
"10706";"TOLIMA";"PRADO";"20";99;"MALTA";1;111
"10707";"TOLIMA";"PURIFICACION";"00";0;"PUESTO CABECERA MUNICIPAL";45;8222
"10708";"TOLIMA";"PURIFICACION";"01";98;"CARCEL MUNICIPAL";1;20
"10709";"TOLIMA";"PURIFICACION";"01";99;"CHENCHE ASOLEADO";5;861
"10710";"TOLIMA";"PURIFICACION";"02";99;"CAIRO SOCORRO";3;477
"10711";"TOLIMA";"PURIFICACION";"03";99;"TIGRE Y CONSUELO";3;447
"10712";"TOLIMA";"PURIFICACION";"05";99;"LOZANIA";1;71
"10713";"TOLIMA";"PURIFICACION";"07";99;"PEÑONES ALTOS";2;394
"10714";"TOLIMA";"PURIFICACION";"15";99;"VILLA ESPERANZA";2;189
"10715";"TOLIMA";"RIOBLANCO";"00";0;"PUESTO CABECERA MUNICIPAL";27;3140
"10716";"TOLIMA";"RIOBLANCO";"01";99;"HERRERA";9;1177
"10717";"TOLIMA";"RIOBLANCO";"02";99;"GAITAN";3;369
"10718";"TOLIMA";"RIOBLANCO";"03";99;"LA LINDOSA";2;164
"10719";"TOLIMA";"RIOBLANCO";"05";99;"MARACAIBO";2;217
"10720";"TOLIMA";"RIOBLANCO";"06";99;"PUERTO SALDAÑA";2;199
"10721";"TOLIMA";"RIOBLANCO";"09";99;"LAS JUNTAS";2;194
"10722";"TOLIMA";"RIOBLANCO";"13";99;"LA ALBANIA";1;15
"10723";"TOLIMA";"RIOBLANCO";"80";99;"URIBE";2;249
"10724";"TOLIMA";"RONCESVALLES";"00";0;"PUESTO CABECERA MUNICIPAL";9;1186
"10725";"TOLIMA";"RONCESVALLES";"01";99;"SANTA ELENA";3;403
"10726";"TOLIMA";"RONCESVALLES";"11";99;"EL CEDRO";2;188
"10727";"TOLIMA";"ROVIRA";"00";0;"PUESTO CABECERA MUNICIPAL";39;5322
"10728";"TOLIMA";"ROVIRA";"01";99;"EL CORAZON";1;139
"10729";"TOLIMA";"ROVIRA";"02";99;"GUADUALITO";2;226
"10730";"TOLIMA";"ROVIRA";"03";99;"HERVIDERO";1;173
"10731";"TOLIMA";"ROVIRA";"04";99;"LA FLORIDA";3;360
"10732";"TOLIMA";"ROVIRA";"05";99;"LOS ANDES";3;382
"10733";"TOLIMA";"ROVIRA";"06";99;"LA LUISA";2;200
"10734";"TOLIMA";"ROVIRA";"07";99;"LA LIBERTAD";2;304
"10735";"TOLIMA";"ROVIRA";"08";99;"LA ESPERANZA";1;104
"10736";"TOLIMA";"ROVIRA";"09";99;"RIOMANSO";3;328
"10737";"TOLIMA";"ROVIRA";"13";99;"SAN PEDRO";1;103
"10738";"TOLIMA";"ROVIRA";"17";99;"LA OSERA";1;67
"10739";"TOLIMA";"ROVIRA";"25";99;"LA CHAPA";1;79
"10740";"TOLIMA";"ROVIRA";"55";99;"SAN ROQUE";1;45
"10741";"TOLIMA";"ROVIRA";"63";99;"SAN VICENTE GUADUAL";1;109
"10742";"TOLIMA";"ROVIRA";"79";99;"LA SELVA";2;350
"10743";"TOLIMA";"SALDAÑA";"00";0;"PUESTO CABECERA MUNICIPAL";34;6145
"10744";"TOLIMA";"SALDAÑA";"16";99;"PAPAGALA";2;425
"10745";"TOLIMA";"SAN ANTONIO";"00";0;"PUESTO CABECERA MUNICIPAL";23;3694
"10746";"TOLIMA";"SAN ANTONIO";"01";99;"PLAYARRICA";5;720
"10747";"TOLIMA";"SAN ANTONIO";"03";99;"LA FLORIDA";1;129
"10748";"TOLIMA";"SAN ANTONIO";"08";99;"SANTA ROSA DE TETUAN";1;95
"10749";"TOLIMA";"SAN ANTONIO";"09";99;"VILLAHERMOSA";1;141
"10750";"TOLIMA";"SAN LUIS";"00";0;"PUESTO CABECERA MUNICIPAL";18;3276
"10751";"TOLIMA";"SAN LUIS";"05";99;"EL SALITRE";1;51
"10752";"TOLIMA";"SAN LUIS";"06";99;"GUASIMITO";1;166
"10753";"TOLIMA";"SAN LUIS";"08";99;"LUISA GARCIA";3;423
"10754";"TOLIMA";"SAN LUIS";"09";99;"MALNOMBRE";2;328
"10755";"TOLIMA";"SAN LUIS";"13";99;"PAYANDE";8;1483
"10756";"TOLIMA";"SAN LUIS";"20";99;"SANTA LUCIA";1;100
"10757";"TOLIMA";"SAN LUIS";"22";99;"TOMOGO";1;62
"10758";"TOLIMA";"SANTA ISABEL";"00";0;"PUESTO CABECERA MUNICIPAL";13;1785
"10759";"TOLIMA";"SANTA ISABEL";"01";99;"COLON";2;252
"10760";"TOLIMA";"SANTA ISABEL";"05";99;"LA ESTRELLA";1;31
"10761";"TOLIMA";"SANTA ISABEL";"07";99;"LA CONGOJA";1;88
"10762";"TOLIMA";"SANTA ISABEL";"09";99;"SAN RAFAEL";3;419
"10763";"TOLIMA";"SUAREZ";"00";0;"PUESTO CABECERA MUNICIPAL";11;1787
"10764";"TOLIMA";"SUAREZ";"03";99;"CAÑAVERALES";2;219
"10765";"TOLIMA";"SUAREZ";"05";99;"HATO VIEJO";1;227
"10766";"TOLIMA";"SUAREZ";"14";99;"SAN CAYETANO Y CHIRILO";1;87
"10767";"TOLIMA";"VALLE DE SAN JUAN";"00";0;"PUESTO CABECERA MUNICIPAL";10;1694
"10768";"TOLIMA";"VALLE DE SAN JUAN";"01";99;"VEREDA LA MAGA";2;276
"10769";"TOLIMA";"VALLE DE SAN JUAN";"08";99;"VEREDA BUENAVISTA";2;202
"10770";"TOLIMA";"VALLE DE SAN JUAN";"40";99;"VEREDA NEME";1;180
"10771";"TOLIMA";"VALLE DE SAN JUAN";"80";99;"VEREDA VALLECITOS";2;224
"10772";"TOLIMA";"VENADILLO";"00";0;"PUESTO CABECERA MUNICIPAL";28;4412
"10773";"TOLIMA";"VENADILLO";"01";99;"JUNIN";4;588
"10774";"TOLIMA";"VENADILLO";"03";99;"LA SIERRITA";1;42
"10775";"TOLIMA";"VENADILLO";"09";99;"MALABAR";2;286
"10776";"TOLIMA";"VENADILLO";"80";99;"PALMAROSA";1;111
"10777";"TOLIMA";"VILLAHERMOSA";"00";0;"PUESTO CABECERA MUNICIPAL";15;2330
"10778";"TOLIMA";"VILLAHERMOSA";"01";99;"PAVAS";2;271
"10779";"TOLIMA";"VILLAHERMOSA";"02";99;"LA ESMERALDA";1;174
"10780";"TOLIMA";"VILLAHERMOSA";"03";99;"PATIBURRI";1;112
"10781";"TOLIMA";"VILLAHERMOSA";"04";99;"PLATANILLAL";1;89
"10782";"TOLIMA";"VILLAHERMOSA";"05";99;"PRIMAVERA";1;70
"10783";"TOLIMA";"VILLAHERMOSA";"06";99;"SAMARIA";1;18
"10784";"TOLIMA";"VILLAHERMOSA";"07";99;"LA COLORADA";1;42
"10785";"TOLIMA";"VILLAHERMOSA";"08";99;"BETULIA QUEBRADANEGRA";1;7
"10786";"TOLIMA";"VILLAHERMOSA";"80";99;"YARUMAL";2;210
"10787";"TOLIMA";"VILLARRICA";"00";0;"PUESTO CABECERA MUNICIPAL";13;1602
"10788";"TOLIMA";"VILLARRICA";"03";99;"LA COLONIA";1;38
"10789";"TOLIMA";"VILLARRICA";"05";99;"LOS ALPES";2;212
"10790";"TOLIMA";"VILLARRICA";"10";99;"LA MERCADILLA";1;58
"10791";"TOLIMA";"VILLARRICA";"12";99;"PUERTO LLERAS";1;45
"10792";"VALLE";"ALCALA";"00";0;"PUESTO CABECERA MUNICIPAL";30;5015
"10793";"VALLE";"ALCALA";"01";99;"MARAVELEZ";1;146
"10794";"VALLE";"ALCALA";"06";99;"EL CONGAL";1;95
"10795";"VALLE";"ALCALA";"08";99;"LA CUCHILLA";1;139
"10796";"VALLE";"ALCALA";"30";99;"LA ESTRELLA";1;120
"10797";"VALLE";"ANDALUCIA";"00";0;"PUESTO CABECERA MUNICIPAL";47;8057
"10798";"VALLE";"ANDALUCIA";"01";99;"ALTAFLOR";1;122
"10799";"VALLE";"ANDALUCIA";"05";99;"CAMPOALEGRE";4;748
"10800";"VALLE";"ANDALUCIA";"09";99;"EL SALTO";2;261
"10801";"VALLE";"ANDALUCIA";"13";99;"PARDO";1;137
"10802";"VALLE";"ANDALUCIA";"17";99;"POTRERILLO";1;107
"10803";"VALLE";"ANDALUCIA";"20";99;"ZABALETAS";2;399
"10804";"VALLE";"ANSERMANUEVO";"00";0;"PUESTO CABECERA MUNICIPAL";37;4869
"10805";"VALLE";"ANSERMANUEVO";"01";99;"EL BILLAR";3;284
"10806";"VALLE";"ANSERMANUEVO";"02";99;"CALABAZAS";1;28
"10807";"VALLE";"ANSERMANUEVO";"04";99;"ANACARO";3;327
"10808";"VALLE";"ANSERMANUEVO";"05";99;"EL ROBLE";1;81
"10809";"VALLE";"ANSERMANUEVO";"06";99;"ALTO TIGRE";1;35
"10810";"VALLE";"ANSERMANUEVO";"07";99;"GRAMALOTE";3;398
"10811";"VALLE";"ANSERMANUEVO";"08";99;"EL CAFE";1;24
"10812";"VALLE";"ANSERMANUEVO";"09";99;"EL VERGEL";3;279
"10813";"VALLE";"ANSERMANUEVO";"13";99;"LA CABAÑA";2;144
"10814";"VALLE";"ANSERMANUEVO";"15";99;"LA HONDURA";1;89
"10815";"VALLE";"ANSERMANUEVO";"16";99;"LA PUERTA";1;47
"10816";"VALLE";"ANSERMANUEVO";"17";99;"LA RAIZ";1;61
"10817";"VALLE";"ANSERMANUEVO";"19";99;"LA PEDRERA";1;29
"10818";"VALLE";"ANSERMANUEVO";"20";99;"LA POPALITA";1;78
"10819";"VALLE";"ANSERMANUEVO";"21";99;"LUSITANIA";2;274
"10820";"VALLE";"ANSERMANUEVO";"26";99;"LA PRIMAVERA";1;31
"10821";"VALLE";"ANSERMANUEVO";"70";99;"SAN AGUSTIN";1;54
"10822";"VALLE";"ANSERMANUEVO";"80";99;"TRES ESQUINAS";1;117
"10823";"VALLE";"ARGELIA";"00";0;"PUESTO CABECERA MUNICIPAL";13;1842
"10824";"VALLE";"ARGELIA";"01";99;"COROZAL (EL RIO)";1;26
"10825";"VALLE";"ARGELIA";"02";99;"LA PALMA";2;209
"10826";"VALLE";"ARGELIA";"04";99;"LA AURORA";2;136
"10827";"VALLE";"ARGELIA";"05";99;"MARACAIBO";1;138
"10828";"VALLE";"ARGELIA";"06";99;"LA PAZ";1;123
"10829";"VALLE";"ARGELIA";"07";99;"LA CRISTALINA";1;30
"10830";"VALLE";"ARGELIA";"08";99;"LA MARINA";1;57
"10831";"VALLE";"ARGELIA";"09";99;"SAN ROQUE (EL RAIZAL)";2;158
"10832";"VALLE";"BOLIVAR";"00";0;"PUESTO CABECERA MUNICIPAL";14;2336
"10833";"VALLE";"BOLIVAR";"01";99;"BETANIA";1;103
"10834";"VALLE";"BOLIVAR";"03";99;"AGUAS LINDAS";1;68
"10835";"VALLE";"BOLIVAR";"05";99;"EL CATRE";1;42
"10836";"VALLE";"BOLIVAR";"18";99;"GUARE";1;110
"10837";"VALLE";"BOLIVAR";"19";99;"LA HERRADURA";2;239
"10838";"VALLE";"BOLIVAR";"21";99;"LA TULIA";5;906
"10839";"VALLE";"BOLIVAR";"23";99;"LAS CABAÑAS";1;58
"10840";"VALLE";"BOLIVAR";"25";99;"NARANJAL";7;1146
"10841";"VALLE";"BOLIVAR";"27";99;"POTOSI";1;15
"10842";"VALLE";"BOLIVAR";"29";99;"PRIMAVERA";5;802
"10843";"VALLE";"BOLIVAR";"33";99;"RICAURTE";4;648
"10844";"VALLE";"BOLIVAR";"34";99;"RIO DOVIO";1;15
"10845";"VALLE";"BOLIVAR";"35";99;"SAN FERNANDO";2;209
"10846";"VALLE";"BOLIVAR";"37";99;"SANTA TERESA";1;48
"10847";"VALLE";"BUENAVENTURA";"01";1;"IE SAN RAFAL";24;3512
"10848";"VALLE";"BUENAVENTURA";"01";2;"IE FRANCISCO JOSE DE CALDAS";36;5625
"10849";"VALLE";"BUENAVENTURA";"01";3;"IE JOSE RAMON BEJARANO";10;1658
"10850";"VALLE";"BUENAVENTURA";"01";4;"IE TEOFILO ROBERTO POTES";38;6370
"10851";"VALLE";"BUENAVENTURA";"01";5;"IE JOSE MARIA CABAL";33;5687
"10852";"VALLE";"BUENAVENTURA";"01";6;"IE SIMON BOLIVAR";33;5646
"10853";"VALLE";"BUENAVENTURA";"01";90;"INST.TEC.IND.GERARDO VALENCIA";18;3115
"10854";"VALLE";"BUENAVENTURA";"01";98;"CARCEL";1;39
"10855";"VALLE";"BUENAVENTURA";"01";99;"BAJO CALIMA";6;836
"10856";"VALLE";"BUENAVENTURA";"02";1;"IE PASCUAL DE ANDAGOYA";16;2058
"10857";"VALLE";"BUENAVENTURA";"02";2;"FUND EDUC Y SOCIAL ANA VIC";22;3437
"10858";"VALLE";"BUENAVENTURA";"02";3;"CASETA COMUNAL EL ORIENTE";14;2427
"10859";"VALLE";"BUENAVENTURA";"02";4;"IE TERMARIT";11;1897
"10860";"VALLE";"BUENAVENTURA";"02";5;"IE LAS AMERICAS";9;1534
"10861";"VALLE";"BUENAVENTURA";"02";6;"COLEG. ANTONIO NARIÑO";14;2298
"10862";"VALLE";"BUENAVENTURA";"02";99;"LA TROJITA";1;163
"10863";"VALLE";"BUENAVENTURA";"03";1;"TERMINAL DE TRANSPORTE";22;2245
"10864";"VALLE";"BUENAVENTURA";"03";2;"I.E. ANA VICTORIA";11;1321
"10865";"VALLE";"BUENAVENTURA";"03";3;"IE JUAN JOSE RONDON";35;5805
"10866";"VALLE";"BUENAVENTURA";"03";4;"IE LICEDO DEL PACIFICO";17;3056
"10867";"VALLE";"BUENAVENTURA";"03";5;"PARROQUIA CRISTO REDENTOR";24;4030
"10868";"VALLE";"BUENAVENTURA";"03";6;"IE LOS GRANADINOS";25;3962
"10869";"VALLE";"BUENAVENTURA";"04";2;"IE REPUBLICA DE VENEZUELA";19;2754
"10870";"VALLE";"BUENAVENTURA";"04";3;"COLEGIO PATRICIO SIMMENS";10;1825
"10871";"VALLE";"BUENAVENTURA";"04";4;"IE SAN MARTIN DE PORRAS";11;1794
"10872";"VALLE";"BUENAVENTURA";"04";6;"CASETA COMUNAL UNION DE VIVIEN";13;2102
"10873";"VALLE";"BUENAVENTURA";"05";2;"I.E. POLICARPA SALAVARRIETA";17;2035
"10874";"VALLE";"BUENAVENTURA";"05";6;"IE EMILIO CARVAJAL";20;2791
"10875";"VALLE";"BUENAVENTURA";"06";2;"IE URBANO TENORIO";8;1340
"10876";"VALLE";"BUENAVENTURA";"06";6;"IE LA NUEVA ESPERANZA";5;715
"10877";"VALLE";"BUENAVENTURA";"06";99;"BOCAS DEL SAN JUAN";1;172
"10878";"VALLE";"BUENAVENTURA";"07";2;"IE LA ANUNCIACION (IFA)";23;4120
"10879";"VALLE";"BUENAVENTURA";"07";6;"CTRO EDUC. EUSEBIO ANGULO";10;1453
"10880";"VALLE";"BUENAVENTURA";"07";99;"LA PLATA";2;175
"10881";"VALLE";"BUENAVENTURA";"08";6;"SEDE MARIA AUXILIADORA";3;430
"10882";"VALLE";"BUENAVENTURA";"10";99;"MALAGA";2;216
"10883";"VALLE";"BUENAVENTURA";"13";99;"PUERTO ESPAÑA";1;121
"10884";"VALLE";"BUENAVENTURA";"15";99;"LA BOCANA";3;386
"10885";"VALLE";"BUENAVENTURA";"16";99;"PUNTA SOLDADO";2;365
"10886";"VALLE";"BUENAVENTURA";"19";99;"BOCAS DE CALIMA";1;134
"10887";"VALLE";"BUENAVENTURA";"22";99;"GUADUALITO";2;236
"10888";"VALLE";"BUENAVENTURA";"23";99;"ALTO POTEDO";1;108
"10889";"VALLE";"BUENAVENTURA";"25";99;"AGUACLARA";1;124
"10890";"VALLE";"BUENAVENTURA";"26";99;"LADRILLEROS";1;17
"10891";"VALLE";"BUENAVENTURA";"27";99;"LLANOBAJO";1;160
"10892";"VALLE";"BUENAVENTURA";"28";99;"SAN MARCOS";2;342
"10893";"VALLE";"BUENAVENTURA";"31";99;"ZABALETAS";2;370
"10894";"VALLE";"BUENAVENTURA";"32";99;"ZACARIAS";4;678
"10895";"VALLE";"BUENAVENTURA";"34";99;"SAN JOSE (ANCHICAYA)";2;230
"10896";"VALLE";"BUENAVENTURA";"35";99;"TAPARAL";2;175
"10897";"VALLE";"BUENAVENTURA";"37";99;"CARACOLI (CACOLI)";1;15
"10898";"VALLE";"BUENAVENTURA";"40";99;"EL TIGRE";1;139
"10899";"VALLE";"BUENAVENTURA";"43";99;"CALLE HONDA";1;97
"10900";"VALLE";"BUENAVENTURA";"46";99;"SAN FRANCISCO JAVIER";2;177
"10901";"VALLE";"BUENAVENTURA";"49";99;"EL PITAL";2;269
"10902";"VALLE";"BUENAVENTURA";"51";99;"MAYORQUIN";1;121
"10903";"VALLE";"BUENAVENTURA";"52";99;"PAPAYAL";2;258
"10904";"VALLE";"BUENAVENTURA";"54";99;"BARCOS";2;204
"10905";"VALLE";"BUENAVENTURA";"55";99;"SAN ISIDRO";2;141
"10906";"VALLE";"BUENAVENTURA";"56";99;"SILVA";2;318
"10907";"VALLE";"BUENAVENTURA";"58";99;"SAN ANTONIO (YURUMANGUI)";2;339
"10908";"VALLE";"BUENAVENTURA";"61";99;"VENERAL";2;181
"10909";"VALLE";"BUENAVENTURA";"64";99;"SAN JOSE (YURUMANGUI)";1;146
"10910";"VALLE";"BUENAVENTURA";"67";99;"JUNTAS  (YURUMANGUI)";2;214
"10911";"VALLE";"BUENAVENTURA";"70";99;"EL PASTICO";2;471
"10912";"VALLE";"BUENAVENTURA";"73";99;"PUERTO MERIZALDE";5;645
"10913";"VALLE";"BUENAVENTURA";"74";99;"SAN PEDRO DE NAYA";2;240
"10914";"VALLE";"BUENAVENTURA";"76";99;"EL CARMEN";1;136
"10915";"VALLE";"BUENAVENTURA";"79";99;"SAN FRANCISCO DE NAYA";2;263
"10916";"VALLE";"BUENAVENTURA";"80";99;"LA CONCEPCION";2;335
"10917";"VALLE";"BUENAVENTURA";"82";99;"PUERTO NAYA";1;49
"10918";"VALLE";"BUENAVENTURA";"85";99;"SAN LORENZO";1;150
"10919";"VALLE";"BUENAVENTURA";"87";99;"CORDOBA";6;861
"10920";"VALLE";"BUENAVENTURA";"88";99;"TRIANA";3;457
"10921";"VALLE";"BUENAVENTURA";"91";99;"CISNEROS";3;305
"10922";"VALLE";"BUENAVENTURA";"94";99;"CABECERAS DEL RIO SAN JUAN";2;281
"10923";"VALLE";"BUGA";"01";1;"ESCUELA MONSEÑOR JULIAN MENDO";11;1733
"10924";"VALLE";"BUGA";"01";2;"COLEGIO SAN VICENTE DE PAUL";23;3713
"10925";"VALLE";"BUGA";"01";3;"ESC. MARIA LUISA DE LA ESPADA";20;3528
"10926";"VALLE";"BUGA";"01";90;"COLEGIO ACADEMICO";12;3097
"10927";"VALLE";"BUGA";"01";98;"CARCEL";1;114
"10928";"VALLE";"BUGA";"01";99;"ZANJON HONDO";4;628
"10929";"VALLE";"BUGA";"02";1;"ESC. CARLOS MONTUFAR";17;3339
"10930";"VALLE";"BUGA";"02";2;"ESCUELA MARISCAL SUCRE";16;2927
"10931";"VALLE";"BUGA";"02";3;"ESCUELA LA VENTURA";8;1506
"10932";"VALLE";"BUGA";"03";1;"ESC. JOSE MARIA VILLEGAS";29;5428
"10933";"VALLE";"BUGA";"03";2;"CONCENTRACION CARLOS ARTURO C";30;4673
"10934";"VALLE";"BUGA";"03";3;"ESC. ANTONIO JOSE DE SUCRE";15;2539
"10935";"VALLE";"BUGA";"03";99;"QUEBRADASECA";3;524
"10936";"VALLE";"BUGA";"04";1;"ESCUELA TEOLFILO DORONSORO";21;3633
"10937";"VALLE";"BUGA";"04";3;"COLEGIO GIMNASIO CENTRAL";15;3102
"10938";"VALLE";"BUGA";"04";99;"NOGALES";1;37
"10939";"VALLE";"BUGA";"05";1;"ESCUELA GUADALAJARA";12;2166
"10940";"VALLE";"BUGA";"05";3;"ESTADIO HERNANDO AZCARATE M.";13;2884
"10941";"VALLE";"BUGA";"05";99;"MONTERREY";2;197
"10942";"VALLE";"BUGA";"06";3;"COLEGIO INST. TEC. AGRICOLA";11;1720
"10943";"VALLE";"BUGA";"07";99;"LOS BANCOS";1;36
"10944";"VALLE";"BUGA";"09";99;"LA MARIA";2;240
"10945";"VALLE";"BUGA";"11";99;"LA HABANA";5;735
"10946";"VALLE";"BUGA";"13";99;"FRISOLES";1;41
"10947";"VALLE";"BUGA";"14";99;"EL VINCULO";4;705
"10948";"VALLE";"BUGA";"15";99;"EL ROSARIO";1;21
"10949";"VALLE";"BUGA";"16";99;"EL PLACER";1;79
